theme_id|theme_name|trigger_keywords|genre|mood|copy|source_status|created_date|source_issue|creation_angle|approved_status|last_recommended_date|content_search_terms|generation_model
T456|형제자매와 함께 보는 영화|형제,자매,가족,우정,모험|가족영화|정겨움|티격태격해도 결국 한편인 우리|LEGACY_UNVERIFIED||||UNVERIFIED|||
T457|부모와 아이가 함께 웃는|가족,아이,코미디,웃음,모험|가족코미디|유쾌함|세대 구분 없이 터지는 웃음|LEGACY_UNVERIFIED||||UNVERIFIED|||
T458|아이에게 들려주는 용기|아이,용기,성장,모험,가족|가족/애니|희망적|작은 용기가 만드는 큰 변화|LEGACY_UNVERIFIED||||UNVERIFIED|||
T459|가족의 소중함을 배우는|가족,사랑,희생,성장,감동|가족드라마|뭉클함|가장 가까운 사람을 다시 바라보다|LEGACY_UNVERIFIED||||UNVERIFIED|||
T460|잠들기 전 편안한 이야기|힐링,가족,일상,감성,편안함|가족/힐링|평온함|하루 끝에 마음을 쉬게 하는 작품|LEGACY_UNVERIFIED||||UNVERIFIED|||
T461|월요일에 필요한 사이다|직장,사이다,복수,코미디,통쾌함|드라마/코미디|통쾌함|답답한 월요일을 날리는 한 방|LEGACY_UNVERIFIED||||UNVERIFIED|||
T462|화요일 밤 미스터리|미스터리,추리,반전,수사,비밀|미스터리|긴장감|한 주의 호기심을 깨우는 사건|LEGACY_UNVERIFIED||||UNVERIFIED|||
T463|수요일엔 가볍게 웃자|코미디,예능,웃음,일상,가벼움|코미디/예능|유쾌함|주중의 피로를 씻어주는 웃음|LEGACY_UNVERIFIED||||UNVERIFIED|||
T464|목요일 밤 설렘 충전|로맨스,설렘,케미,고백,사랑|로맨스|두근거림|주말보다 먼저 찾아온 설렘|LEGACY_UNVERIFIED||||UNVERIFIED|||
T465|불금 액션 폭발|액션,추격,범죄,히어로,통쾌함|액션|짜릿함|한 주의 스트레스를 날리는 질주|LEGACY_UNVERIFIED||||UNVERIFIED|||
T466|토요일 정주행 시작|정주행,시리즈,몰입,세계관,반전|드라마|몰입감|멈추기 어려운 주말 정주행|LEGACY_UNVERIFIED||||UNVERIFIED|||
T467|일요일 저녁의 위로|힐링,가족,인생,감동,위로|휴먼드라마|따뜻함|새로운 한 주를 준비하는 마음|LEGACY_UNVERIFIED||||UNVERIFIED|||
T468|출근 전 짧고 강한 재미|클립,예능,웃음,명장면,가벼움|예능/코미디|경쾌함|바쁜 아침에도 놓칠 수 없는 재미|LEGACY_UNVERIFIED||||UNVERIFIED|||
T469|퇴근 후 아무 생각 없이|코미디,예능,웃음,힐링,일상|코미디/예능|편안함|복잡한 생각을 잠시 내려놓는 시간|LEGACY_UNVERIFIED||||UNVERIFIED|||
T470|새벽 감성에 빠지는 영화|새벽,감성,외로움,음악,여운|감성드라마|쓸쓸함|고요한 밤에 더 깊어지는 이야기|LEGACY_UNVERIFIED||||UNVERIFIED|||
T471|10대의 첫 성장 영화|학교,청춘,우정,첫사랑,성장|청춘드라마|싱그러움|처음이라 모든 것이 특별한 시절|LEGACY_UNVERIFIED||||UNVERIFIED|||
T472|20대의 꿈과 현실|청춘,취업,연애,도전,공감|청춘드라마|현실적|꿈과 현실 사이에서 길을 찾다|LEGACY_UNVERIFIED||||UNVERIFIED|||
T473|30대의 일과 사랑|직장,로맨스,결혼,커리어,현실|오피스/로맨스|공감|일도 사랑도 쉽지 않은 어른들|LEGACY_UNVERIFIED||||UNVERIFIED|||
T474|40대의 새로운 출발|중년,가족,재기,도전,인생|휴먼드라마|희망적|인생의 다음 장을 시작할 시간|LEGACY_UNVERIFIED||||UNVERIFIED|||
T475|50대의 찬란한 인생 2막|중년,노년,재기,가족,성장|휴먼드라마|따뜻함|지금부터 다시 나답게 살아가기|LEGACY_UNVERIFIED||||UNVERIFIED|||
T476|부모님 취향 저격 명작|가족,역사,실화,감동,명작|드라마/영화|뭉클함|부모님과 함께 이야기할 작품|LEGACY_UNVERIFIED||||UNVERIFIED|||
T477|친구들과 보기 좋은 영화|친구,우정,코미디,모험,액션|코미디/액션|신남|함께 봐서 더 재미있는 이야기|LEGACY_UNVERIFIED||||UNVERIFIED|||
T478|연인과 보는 설렘 영화|연인,로맨스,설렘,감성,사랑|로맨스|달콤함|둘이 함께라 더 두근거리는 시간|LEGACY_UNVERIFIED||||UNVERIFIED|||
T479|혼자 보기 좋은 몰입작|혼자,몰입,미스터리,해석,여운|미스터리/드라마|집중감|방해 없이 깊이 빠져드는 작품|LEGACY_UNVERIFIED||||UNVERIFIED|||
T480|세대가 함께 보는 추억|세대,가족,추억,명작,감동|가족드라마|향수|서로 다른 추억을 이어주는 작품|LEGACY_UNVERIFIED||||UNVERIFIED|||
T481|여성 주인공의 강렬한 선택|여성서사,주인공,도전,성장,액션|드라마/액션|고양감|자신의 운명을 직접 선택한 여성들|LEGACY_UNVERIFIED||||UNVERIFIED|||
T482|남자들의 뜨거운 우정|남성,우정,의리,액션,희생|액션/드라마|뜨거움|말보다 행동으로 지키는 사람들|LEGACY_UNVERIFIED||||UNVERIFIED|||
T483|완벽하지 않은 영웅|히어로,상처,성장,희생,액션|히어로/드라마|묵직함|약점이 있어 더 인간적인 영웅|LEGACY_UNVERIFIED||||UNVERIFIED|||
T484|매력적인 악역의 세계|악역,빌런,욕망,범죄,카리스마|범죄/드라마|강렬함|주인공보다 눈길이 가는 악당들|LEGACY_UNVERIFIED||||UNVERIFIED|||
T485|천재 캐릭터 열전|천재,두뇌,과학,추리,집착|드라마/미스터리|지적|평범한 규칙으로는 설명할 수 없는 사람|LEGACY_UNVERIFIED||||UNVERIFIED|||
T486|환상의 콤비 플레이|콤비,버디,팀워크,우정,코미디|액션/코미디|유쾌함|둘이 만날 때 완성되는 최고의 합|LEGACY_UNVERIFIED||||UNVERIFIED|||
T487|스승과 제자의 성장기|스승,제자,성장,도전,감동|휴먼드라마|벅참|가르치고 배우며 함께 성장하다|LEGACY_UNVERIFIED||||UNVERIFIED|||
T488|라이벌이 있어 더 강해진다|라이벌,경쟁,성장,도전,우정|청춘드라마|뜨거움|최고의 적수가 최고의 스승이 되다|LEGACY_UNVERIFIED||||UNVERIFIED|||
T489|평범한 사람의 위대한 용기|평범한,용기,영웅,도전,감동|휴먼드라마|고양감|누구나 영웅이 될 수 있는 순간|LEGACY_UNVERIFIED||||UNVERIFIED|||
T490|다시 보고 싶은 인생 캐릭터|캐릭터,연기,명대사,성장,명작|드라마/영화|반가움|오래도록 기억에 남는 사람들|LEGACY_UNVERIFIED||||UNVERIFIED|||
T491|웃음과 눈물이 함께|코미디,감동,가족,휴먼,눈물|휴먼코미디|따뜻함|웃다 보면 어느새 마음이 뭉클|LEGACY_UNVERIFIED||||UNVERIFIED|||
T492|잔잔하지만 오래 남는|일상,감성,여운,인생,힐링|감성드라마|잔잔함|큰 사건 없이도 깊이 남는 이야기|LEGACY_UNVERIFIED||||UNVERIFIED|||
T493|첫 장면부터 압도적인|액션,영상미,긴장,몰입,세계관|액션/판타지|압도적|시작하는 순간 시선을 빼앗긴다|LEGACY_UNVERIFIED||||UNVERIFIED|||
T494|마지막 10분의 반전|반전,결말,복선,미스터리,충격|미스터리/스릴러|충격적|마지막 순간 모든 이야기가 뒤집힌다|LEGACY_UNVERIFIED||||UNVERIFIED|||
T495|보고 나면 이야기하고 싶은|해석,사회,인간,메시지,여운|드라마/영화|사색적|엔딩 후 대화가 길어지는 작품|LEGACY_UNVERIFIED||||UNVERIFIED|||
T496|스트레스 해소용 통쾌극|사이다,복수,액션,정의,통쾌함|액션/드라마|통쾌함|참아온 답답함을 한 번에 날린다|LEGACY_UNVERIFIED||||UNVERIFIED|||
T497|마음이 지친 날의 처방전|힐링,위로,가족,일상,감동|휴먼드라마|포근함|괜찮다고 말해주는 따뜻한 이야기|LEGACY_UNVERIFIED||||UNVERIFIED|||
T498|새로운 취향을 발견하는 영화|숨은명작,재발견,장르,영화,추천|영화|신선함|익숙한 취향 밖에서 만나는 재미|LEGACY_UNVERIFIED||||UNVERIFIED|||
T499|대중성과 작품성을 모두 잡은|흥행,명작,연기,연출,감동|드라마/영화|만족감|재미와 깊이를 함께 갖춘 작품|LEGACY_UNVERIFIED||||UNVERIFIED|||
T500|오늘 뭐 볼지 고민될 때|추천,대중,명작,재미,몰입|종합|기대감|실패 확률 낮은 오늘의 선택|LEGACY_UNVERIFIED||||UNVERIFIED|||
T501|재개봉으로 돌아온 인기 애니 영화|애니메이션,재개봉,극장판,명장면,팬덤,극장|애니메이션/영화|감동적·웅장한|큰 화면에서 다시 확인하는 명장면과 세계관|AI_GENERATED|2026-07-31|극장판 귀멸의 칼날 무한성편이 1주년 재개봉을 확정함|상황형|UNVERIFIED|2026-07-31|애니 영화 재개봉,극장판 재개봉,인기 일본 애니 영화,팬덤 재관람|gpt-5.6-luna
T502|초호화 캐스팅 한국 드라마|한국 드라마,스타 배우,앙상블,초호화 캐스팅,신작,화제작|드라마|화려한·기대감|익숙한 배우들이 한 작품에서 만들어내는 앙상블|AI_GENERATED|2026-07-31|초호화 캐스팅을 앞세운 신작 한국 드라마가 공개 직후 1위에 오름|인물형|UNVERIFIED|2026-07-31|초호화 캐스팅 드라마,스타 배우 앙상블 드라마,한국 드라마 출연진,배우 라인업 드라마|gpt-5.6-luna
T503|결말보다 해석이 뜨거운 영화|결말 해석,반전,복선,리뷰,관객 토론,미스터리|영화|미스터리·지적인|엔딩 이후 시작되는 관객들의 추리와 토론|AI_GENERATED|2026-07-31|호프와 스파이더맨 신작의 결말·해석 리뷰 영상이 높은 반응을 얻음|해석형|UNVERIFIED|2026-07-31|결말 해석 영화,복선 많은 영화,반전 결말 영화,관객 해석 영화|gpt-5.6-luna
T504|악당의 능력으로 싸우는 주인공|악당 능력,능력 흡수,주인공,대결,액션,히어로|영화/드라마|통쾌한·액션|적의 기술을 빼앗아 더 강한 적에게 맞선다|AI_GENERATED|2026-07-31|스파이더맨 신작의 히어로 액션과 캐릭터 설정이 화제|장르변주형|UNVERIFIED|2026-07-31|능력 흡수 주인공,악당 힘을 쓰는 히어로,초능력 액션 영화,적의 기술|gpt-5.6-luna
T505|연애를 다시 배우는 어른들|어른 연애,연애 학습,솔로,관계,재도전,공감|예능/드라마|따뜻한·공감|사랑의 타이밍과 표현을 다시 연습하는 늦깎이 연애|AI_GENERATED|2026-07-31|모태솔로 애프터서비스가 모솔들의 사랑을 다시 점검하는 예능으로 소개됨|감정형|UNVERIFIED|2026-07-31|어른 연애 예능,연애를 배우는 사람들,늦깎이 연애 드라마,솔로 연애 도전|gpt-5.6-luna
T506|학교 폭력을 직접 심판하는 드라마|학교 폭력,참교육,복수,교사,학생,정의|드라마|분노·통쾌한|교실 안의 권력과 폭력에 맞서는 주인공들|AI_GENERATED|2026-07-31|한국 드라마 참교육이 넷플릭스 글로벌 인기 비영어권 쇼에 진입|소재형|UNVERIFIED|2026-07-31|학교 폭력 드라마,학폭 복수 드라마,정의 구현 한국 드라마,교사 주인공 드라마|gpt-5.6-luna
T507|팀워크보다 계산이 중요한 예능|전략 예능,팀 대결,계산,수식,심리전,승부|예능|치열한·전략적|우정과 실력보다 한 수 앞선 전략이 승패를 가른다|AI_GENERATED|2026-07-31|피의 게임X에서 양 팀의 수식 콤보 대결과 각오가 공개됨|관계형|UNVERIFIED|2026-07-31|전략 서바이벌 예능,팀 전략 게임 예능,수식 게임 예능,심리전 서바이벌|gpt-5.6-luna
T508|OTT에서 다시 흥행한 극장 영화|OTT 공개,극장 흥행,재유행,스트리밍,박스오피스,입소문|영화|대중적·재발견|극장을 놓쳤다면 지금 가장 먼저 볼 작품들|AI_GENERATED|2026-07-31|극장 흥행 영화가 OTT 공개 직후 넷플릭스 1위에 오름|상황형|UNVERIFIED|2026-07-31|OTT 공개 흥행 영화,넷플릭스 1위 영화,극장 흥행작 스트리밍,다시 뜬 영화|gpt-5.6-luna
T509|재개봉으로 팬덤이 모이는 영화|재개봉,팬덤,극장,명작,관객 이벤트,재관람|영화/애니메이션|향수·열광|익숙한 장면을 다시 보며 팬들과 기억을 공유하는 시간|AI_GENERATED|2026-07-31|귀멸의 칼날 무한성편이 1주년 재개봉과 성우 행사를 확정함|공간형|UNVERIFIED|2026-07-31|팬덤 재개봉 영화,극장 재관람 명작,관객 이벤트 영화,애니 팬덤 영화|gpt-5.6-luna
T510|새 배우가 맡은 히어로 후속작|히어로,후속작,새 배우,프랜차이즈,리부트,마블|영화|모험적·기대감|익숙한 영웅을 새로운 얼굴과 이야기로 다시 만나다|AI_GENERATED|2026-07-31|스파이더맨 브랜드 뉴 데이와 톰 홀랜드의 신작 리뷰가 화제|인물형|UNVERIFIED|2026-07-31|히어로 후속작,새 배우 히어로 영화,슈퍼히어로 프랜차이즈,마블 후속작|gpt-5.6-luna
T511|연애 경험을 다시 점검하는 예능|연애 예능,연애 점검,솔로,관계,상담,성장,데이트|연애 예능|현실적·따뜻함|끝난 사랑과 서툰 선택을 돌아보며 다음 연애를 준비한다|AI_GENERATED|2026-07-31|모태솔로 애프터서비스가 끝난 줄 알았던 모솔들의 사랑을 다시 점검한다.|감정형|UNVERIFIED|2026-07-31|연애 상담 예능,연애를 돌아보는 리얼리티,솔로 연애 성장,관계 점검 예능,현실 연애 예능|gpt-5.6-luna
T512|유튜브 리뷰가 뜨거운 영화|영화,유튜브,리뷰,화제작,반응,결말,입소문|영화|화제성·활기|극장과 OTT를 넘어 리뷰 영상에서 다시 주목받은 작품들|AI_GENERATED|2026-07-31|호프와 스파이더맨: 브랜드 뉴 데이 리뷰 영상이 높은 조회수와 댓글을 기록했다.|소재형|UNVERIFIED|2026-07-31|유튜브 영화 리뷰 화제작,리뷰 조회수 높은 영화,영화 해석 유튜브,온라인 입소문 영화,댓글 많은 영화|gpt-5.6-luna
T513|극장 흥행 뒤 OTT에서 다시 1위|영화,극장 흥행,OTT,1위,재시청,인기,박스오피스|흥행 영화|대중적·재발견|극장에서 검증받은 영화가 집에서도 다시 관객을 만난다|AI_GENERATED|2026-07-31|580만 관객을 모은 흥행 영화가 넷플릭스 공개 직후 1위에 올랐다.|상황형|UNVERIFIED|2026-07-31|극장 흥행 후 넷플릭스 1위,OTT 재흥행 영화,박스오피스 흥행작,관객 500만 영화,집에서 다시 보는 흥행 영화|gpt-5.6-luna
T514|초호화 캐스팅으로 화제 된 드라마|드라마,초호화 캐스팅,배우,앙상블,스타,한국 드라마,화제작|드라마|기대감·화려함|배우들의 이름만으로도 시청자의 기대를 모은 작품들|AI_GENERATED|2026-07-31|초호화 캐스팅을 앞세운 한국 드라마가 공개 직후 넷플릭스 1위에 올랐다.|인물형|UNVERIFIED|2026-07-31|초호화 캐스팅 드라마,스타 배우 앙상블 드라마,배우 조합 화제작,한국 스타 드라마,캐스팅 좋은 드라마|gpt-5.6-luna
T515|킬러에게 암살 기술을 배운 주인공|킬러,암살 기술,제자,스승,각성,복수,액션|액션 드라마|통쾌·긴장감|평범했던 인물이 스승의 기술을 익혀 위험한 세계에 뛰어든다|AI_GENERATED|2026-07-31|킬러들의 쇼핑몰 시즌2에서 킬러 삼촌에게 배운 소녀의 각성이 화제다.|관계형|UNVERIFIED|2026-07-31|킬러에게 훈련받는 주인공,암살 기술 전수,킬러 액션 드라마,스승과 제자 액션,각성하는 킬러|gpt-5.6-luna
T516|재개봉으로 다시 만나는 애니메이션|애니메이션,재개봉,극장판,팬덤,무대인사,일본,액션|애니메이션 영화|웅장·향수|큰 화면에서 다시 확인하는 애니메이션의 장면과 세계|AI_GENERATED|2026-07-31|극장판 귀멸의 칼날: 무한성편이 1주년 재개봉과 성우 무대인사를 확정했다.|상황형|UNVERIFIED|2026-07-31|애니메이션 재개봉,극장판 애니 재관람,일본 애니 극장판,팬덤 애니 영화,1주년 재개봉|gpt-5.6-luna
T517|평가가 엇갈린 한국 영화|한국 영화,호불호,리뷰,해석,결말,논쟁,신작|한국 영화|논쟁적·흥미진진|불친절해도 오래 남는 작품부터 논쟁적인 신작까지|AI_GENERATED|2026-07-31|영화 호프의 불친절한 전개와 결말을 둘러싼 리뷰·반응이 화제다.|해석형|UNVERIFIED|2026-07-31|호불호 갈린 한국 영화,결말 해석 한국 영화,평가 엇갈린 영화,논쟁적인 한국 영화,불친절한 영화|gpt-5.6-luna
T518|법보다 먼저 악을 응징하는 주인공|응징,복수,범죄,정의,주인공,사적 제재,액션|범죄/복수 드라마|통쾌·긴장감|제도 밖에서 직접 움직이는 주인공들의 통쾌한 응징|AI_GENERATED|2026-07-31|참교육이 학교 폭력과 부당함을 직접 심판하는 이야기로 주목받았다.|인물형|UNVERIFIED|2026-07-31|사적 제재 드라마,악인을 응징하는 주인공,복수극 한국 드라마,법 대신 심판하는 드라마,통쾌한 응징극|gpt-5.6-luna
T519|500만 관객을 돌파한 흥행 영화|영화,흥행,500만,관객,박스오피스,극장,화제작|흥행 영화|대중적·신나는|많은 관객이 극장에서 선택한 대중적인 화제작 모음|AI_GENERATED|2026-07-31|흥행 영화가 극장에서 580만 관객을 기록한 뒤 넷플릭스 1위에 올랐다.|소재형|UNVERIFIED|2026-07-31|500만 관객 영화,580만 흥행 영화,박스오피스 영화,천만 관객 근접 영화,극장 흥행작|gpt-5.6-luna
T520|극장에서 다시 보는 일본 애니|일본 애니,극장판,재개봉,액션,팬덤,애니메이션,대형 화면|일본 애니메이션|웅장·몰입감|TV와 OTT를 넘어 압도적인 화면으로 즐기는 일본 애니메이션|AI_GENERATED|2026-07-31|극장판 귀멸의 칼날: 무한성편의 1주년 극장 재개봉이 확정됐다.|공간형|UNVERIFIED|2026-07-31|극장판 일본 애니,일본 애니메이션 영화,재개봉 애니 영화,대형 화면 애니,액션 애니 극장판|gpt-5.6-luna
T521|흥행 순위로 다시 발견한 영화|박스오피스,흥행,순위,관객,발견,추천,영화|영화|대중적·발견|관객 수와 순위가 새로운 시청 목록을 만드는 작품들|AI_GENERATED|2026-08-03|여러 영화가 극장과 넷플릭스에서 상위 순위로 관객의 관심을 끌었다.|해석형|UNVERIFIED|2026-08-03|박스오피스 인기 영화,넷플릭스 영화 순위,관객 수 많은 영화,이번 주 흥행작|gpt-5.6-luna
T522|넷플릭스 비영어권 인기 한국 드라마|넷플릭스,한국 드라마,비영어권,글로벌,인기,순위,시리즈|드라마|글로벌·통쾌함|국경을 넘어 세계 시청자의 선택을 받은 한국 드라마|AI_GENERATED|2026-08-03|참교육이 넷플릭스 비영어권 쇼 인기 순위에 진입했다.|소재형|UNVERIFIED|2026-08-03|넷플릭스 글로벌 한국 드라마,비영어권 인기 드라마,세계적으로 흥행한 K드라마,넷플릭스 한국 시리즈 순위|gpt-5.6-luna
T523|극장 흥행 후 OTT로 넘어온 영화|극장,흥행,OTT,공개,박스오피스,안방,영화|영화|대중적·편안함|스크린의 열기를 안방에서 이어가는 흥행 영화|AI_GENERATED|2026-08-03|극장 흥행 영화가 OTT 공개 직후 넷플릭스 1위에 올랐다.|장르변주형|UNVERIFIED|2026-08-03|극장 흥행 후 OTT 공개 영화,넷플릭스 공개 흥행 영화,박스오피스 영화 OTT,집에서 보는 극장 영화|gpt-5.6-luna
T524|아이와 괴물이 친구가 되는 영화|아이,괴물,우정,가족,성장,모험,애니메이션|영화/애니메이션/가족|따뜻·유쾌|서로 다른 존재가 우정을 쌓으며 세상을 바꾸는 이야기|AI_GENERATED|2026-08-03|미니언즈 & 몬스터즈가 가족 관객을 겨냥한 흥행 애니로 주목받았다.|관계형|UNVERIFIED|2026-08-03|아이와 괴물 우정 영화,괴물 친구 애니메이션,가족 모험 영화,인간과 몬스터 우정|gpt-5.6-luna
T525|개봉 초반 박스오피스 1위 영화|개봉,박스오피스,1위,흥행,관객,극장,신작|영화|속도감·흥분|개봉하자마자 관객을 극장으로 끌어모은 흥행작|AI_GENERATED|2026-08-03|신작 영화가 개봉 이틀 만에 박스오피스 1위를 기록했다.|상황형|UNVERIFIED|2026-08-03|개봉 첫 주 박스오피스 1위,개봉 초반 흥행 영화,첫 주말 흥행작,극장 신작 추천|gpt-5.6-luna
T526|관객마다 결말이 달라지는 영화|결말,해석,관객,논쟁,다중 해석,엔딩,여운|영화/드라마|논쟁적·사색적|같은 엔딩을 보고도 서로 다른 답을 내놓게 되는 작품|AI_GENERATED|2026-08-03|호프와 오디세이 관련 영상에서 결말과 원작 해석이 활발히 논의됐다.|해석형|UNVERIFIED|2026-08-03|결말 해석이 갈리는 영화,관객 해석 영화,엔딩 논쟁 영화,다중 결말 영화|gpt-5.6-luna
T527|아이돌의 무대 뒤 제작 현장|아이돌,비하인드,촬영,연습,무대,제작,팬 콘텐츠|예능/다큐멘터리/음악|생생·팬심|완성된 퍼포먼스 뒤에서 움직이는 연습과 촬영의 시간|AI_GENERATED|2026-08-03|엔하이픈의 트레일러 촬영 스케치 영상이 높은 반응을 얻었다.|공간형|UNVERIFIED|2026-08-03|아이돌 촬영 비하인드,K팝 뮤직비디오 제작,아이돌 연습실 콘텐츠,무대 뒤 다큐|gpt-5.6-luna
T528|새로운 배우가 맡은 히어로 시리즈|히어로,배우,세대교체,리부트,시리즈,캐릭터,신작|영화/드라마/히어로|새로움·기대|익숙한 영웅을 새로운 얼굴과 이야기로 다시 만나는 작품|AI_GENERATED|2026-08-03|스파이더맨: 브랜드 뉴 데이가 배우와 신작 히어로물로 주목받았다.|인물형|UNVERIFIED|2026-08-03|배우 교체 히어로 영화,히어로 리부트 영화,새로운 스파이더맨,세대교체 슈퍼히어로|gpt-5.6-luna
T529|불친절하지만 계속 생각나는 영화|불친절한 영화,열린 결말,여운,미스터리,해석,관객,난해함|영화/미스터리|난해·매혹적|설명하지 않는 장면과 열린 결말이 긴 여운을 남기는 작품|AI_GENERATED|2026-08-03|호프가 불친절하지만 재미있는 영화로 리뷰와 해석의 대상이 됐다.|감정형|UNVERIFIED|2026-08-03|불친절하지만 재밌는 영화,열린 결말 미스터리,해석이 필요한 영화,여운 긴 영화|gpt-5.6-luna
T530|원작 신화를 다시 만든 영화|신화,원작,영웅,각색,모험,고전,판타지|영화/판타지|웅장·모험|오래된 영웅과 신화를 새로운 화면 언어로 만나는 작품|AI_GENERATED|2026-08-03|놀란의 오디세이를 앞두고 고전 원작을 정리하는 영상이 화제다.|장르변주형|UNVERIFIED|2026-08-03|신화 원작 영화,고전 서사 영화화,오디세이아 영화,영웅 신화 각색 영화|gpt-5.6-luna
T531|원작 결말을 새로 해석한 영화|원작,결말 해석,반전,각색,복선,가족,진실|영화/드라마|미스터리·사색적|익숙한 이야기도 결말을 알면 달라진다|AI_GENERATED|2026-08-27|오디세이 결말과 어벤져스 유출 줄거리, 오리히메 각성 해석이 화제다.|해석형|UNVERIFIED|2026-08-27|원작 결말 해석 영화,결말 반전 영화,복선 많은 영화,원작과 다른 결말|gpt-5.6-luna
T532|공식 공개 전부터 뜨거운 기대작|기대작,티저,예고편,공개 전,신작,팬덤,화제성|영화/드라마/애니메이션|기대·화제|첫 공개만으로 시청자의 다음 선택이 된다|AI_GENERATED|2026-08-27|재혼 황후·엔드게임 앙코르·인턴·스캔들 예고편이 공개 직후 높은 조회수를 기록했다.|상황형|UNVERIFIED|2026-08-27|티저 조회수 높은 작품,공개 전 화제작,기대되는 신작 영화,팬덤 예고편|gpt-5.6-luna
T533|다시 극장에서 만나고 싶은 명장면|재개봉,명장면,극장,앙코르,대작,관람,향수|영화/액션/판타지|웅장·향수|이미 본 장면도 큰 화면에서는 새롭게 다가온다|AI_GENERATED|2026-08-27|어벤져스 엔드게임 앙코르 예고편과 오디세이 관련 극장 반응이 재관람 욕구를 자극했다.|공간형|UNVERIFIED|2026-08-27|재개봉 명작 영화,극장 재관람 영화,앙코르 상영 작품,대형 스크린 명장면|gpt-5.6-luna
T534|애니메이션 능력이 각성하는 순간|각성,초능력,애니메이션,변신,성장,전투,운명|애니메이션/판타지|경이·성장|잠들어 있던 힘이 이야기를 바꾼다|AI_GENERATED|2026-08-27|블리치 신작 애니메이션과 오리히메의 각성 능력 분석 영상이 인기를 얻었다.|감정형|UNVERIFIED|2026-08-27|각성하는 주인공 애니,초능력 각성 애니메이션,변신 장면 애니,능력 개방 판타지|gpt-5.6-luna
T535|세대 다른 두 사람이 동료가 되는 영화|세대차이,동료,멘토,우정,직장,팀워크,성장|영화/드라마|따뜻·유쾌|나이와 경험의 차이가 특별한 팀워크가 된다|AI_GENERATED|2026-08-27|인턴 예고편과 재혼 황후 티저가 서로 다른 인물의 관계 변화에 관심을 모았다.|관계형|UNVERIFIED|2026-08-27|세대차이 동료 영화,멘토와 인턴 영화,나이 차이 우정 영화,직장 버디 드라마|gpt-5.6-luna
T536|주인공이 직접 판을 설계하는 게임 예능|게임 예능,전략,심리전,설계,연합,생존,승부|예능/서바이벌|치열·두뇌전|운보다 전략과 심리전이 승자를 만든다|AI_GENERATED|2026-08-27|피의 게임X의 판도 변화와 챌린저 도전 영상이 전략적 승부에 관심을 모았다.|소재형|UNVERIFIED|2026-08-27|전략 게임 예능,심리전 서바이벌,플레이어 연합 예능,두뇌 게임 방송|gpt-5.6-luna
T537|왕좌를 빼앗긴 뒤 돌아온 주인공|왕좌,복귀,몰락,복수,권력,주인공,역전|영화/드라마|통쾌·극적|무너진 자리에서 다시 판을 뒤집는 사람들|AI_GENERATED|2026-08-27|오디세이의 왕비 서사와 재혼 황후의 권력 반전 예고가 주목받았다.|인물형|UNVERIFIED|2026-08-27|왕좌를 되찾는 주인공,몰락한 권력자 복수극,황후 복수 드라마,권력 역전 영화|gpt-5.6-luna
T538|결말 이후의 이야기를 보여주는 속편|속편,후일담,귀환,세계관,결말 이후,프랜차이즈,재회|영화/드라마/애니메이션|기대·확장|우리가 몰랐던 그다음 장면이 시작된다|AI_GENERATED|2026-08-27|엔드게임 앙코르와 블리치 신작, 오디세이 결말 해석이 후속 이야기를 궁금하게 했다.|장르변주형|UNVERIFIED|2026-08-27|결말 이후 속편 영화,후일담 드라마,세계관 확장 속편,주인공 재회 영화|gpt-5.6-luna
T539|한 장면으로 평가가 뒤집힌 드라마|명장면,재평가,반전,연기,대사,클라이맥스,드라마|드라마|통쾌·감동|짧은 순간이 작품 전체를 다시 보게 한다|AI_GENERATED|2026-08-27|신병4의 서러움 폭발 장면과 스캔들 티저가 드라마 팬들의 반응을 끌었다.|소재형|UNVERIFIED|2026-08-27|명장면으로 뜬 드라마,연기 화제 드라마,대사 명장면 드라마,반전 장면 드라마|gpt-5.6-luna
T540|팬들이 먼저 발견한 숨은 복선|복선,팬 해석,이스터에그,상징,결말,추리,재관람|영화/드라마/애니메이션|탐구·몰입|한 번 보고 지나친 장면에 답이 숨어 있다|AI_GENERATED|2026-08-27|오디세이·어벤져스·블리치 관련 결말과 설정 분석 영상이 팬들의 추리를 자극했다.|해석형|UNVERIFIED|2026-08-27|복선 찾는 영화,이스터에그 많은 영화,팬 해석 드라마,결말 떡밥 애니|gpt-5.6-luna
T541|결말 해석이 필요한 영화와 드라마|결말 해석,반전,복선,원작,가족관계,왕비,시청자 추리|영화/드라마|미스터리|끝난 뒤에도 이야기는 계속된다|AI_GENERATED|2026-08-27|오디세이 결말 해석과 블리치 오리히메 각성 능력이 화제|해석형|UNVERIFIED|2026-08-27|결말 해석 영화,반전 드라마,복선 많은 작품,원작 결말 해석,엔딩 설명|gpt-5.6-luna
T542|플랫폼 공개 전부터 화제된 신작|플랫폼 신작,공개 예정,검색 화제,티저,기대작,넷플릭스,디즈니+|영화/드라마|트렌디한|첫 공개 전부터 시청자의 검색이 시작된다|AI_GENERATED|2026-08-27|재혼 황후·블리치·스캔들이 공개 전후 검색과 반응을 얻음|상황형|UNVERIFIED|2026-08-27|플랫폼 공개 예정작,OTT 신작 화제,넷플릭스 기대작,디즈니+ 기대작,신작 검색어|gpt-5.6-luna
